chunk,phrase_type,word_order
acl:relcl xcomp obj amod amod nsubj nmod:poss,noun_phrase,ovs
cc conj xcomp,infinitive_clause,v
cc conj obj nmod:poss obj compound acl,noun_phrase,v
case obj xcomp,prepositional_phrase,v
case obl cc conj mark advcl,prepositional_phrase,v
case obl compound compound xcomp det obj,prepositional_phrase,v
cc conj obj compound,noun_phrase,v
cc conj obj det compound,noun_phrase,v
cc nsubj det conj,noun_phrase,sv
case obl punct parataxis nummod nummod punct cc conj obj amod nummod,prepositional_phrase,v
case nmod amod,prepositional_phrase,v
cc advmod conj,adverbial_clause,v
case obj nmod:poss conj,prepositional_phrase,v
case obl cc conj compound cc case conj det compound compound nummod det det acl det obj,prepositional_phrase,v
root compound case nmod compound compound nmod:poss case nmod:poss acl,prepositional_phrase,p
case det obl cc conj mark nsubj acl:relcl,prepositional_phrase,osv
case obj det amod cc det conj aux nsubj,prepositional_phrase,ovs
conj case obl det compound xcomp nsubj nmod:poss,prepositional_phrase,ovs
cc conj det compound conj obj det,noun_phrase,v
case obl mark nsubj nmod:poss acl:relcl,prepositional_phrase,osv
case obl cc conj,prepositional_phrase,v
mark case obl nmod:poss nsubj advcl nsubj,prepositional_phrase,osv
case nmod xcomp det compound det det cop,prepositional_phrase,v
ccomp case obl cc advmod nsubj amod,prepositional_phrase,osv
conj nsubj nmod:poss nsubj det compound,noun_phrase,vs
mark nsubj acl:relcl,subordinate_clause,sv
cc conj conj nsubj nmod:poss,unknown_chunk,vs
case nmod:poss case obl det cc conj mark acl:relcl csubj,prepositional_phrase,ovs
case obl compound nmod:poss mark nsubj acl:relcl,prepositional_phrase,osv
cc conj conj nsubj nmod:poss det amod,noun_phrase,vs
cc case obl root det,prepositional_phrase,p
mark nsubj obj,subordinate_clause,so
case nmod cop aux,prepositional_phrase,v
ccomp obj,complement_clause,v
cc mark advmod advcl nsubj obj root,subordinate_clause,sop
case obl,prepositional_phrase,unknown
cc nsubj case nmod nummod mark cop,prepositional_phrase,sv
acl:relcl case obl det compound,prepositional_phrase,v
cc conj nummod,unknown_chunk,v
case det obl case nmod cop root,prepositional_phrase,p
case obj case obl nmod:poss cc conj,prepositional_phrase,v
case obj nsubj compound case det nmod cc conj cc advmod nsubj aux,prepositional_phrase,osv
conj advmod obj,adverbial_clause,v
case obl case obl case nmod,prepositional_phrase,unknown
cc case root compound compound cop,prepositional_phrase,p
root compound compound compound compound case nmod,prepositional_phrase,p
root csubj,main_clause,ps
case obj nmod:poss obj case obj acl det obj,prepositional_phrase,v
case nmod mark acl:relcl,prepositional_phrase,v
cc conj,unknown_chunk,v
case obl advmod obl:unmarked case nmod compound amod,prepositional_phrase,v
cc mark cop root,subordinate_clause,p
case obl compound advmod amod det nsubj,prepositional_phrase,ovs
cc conj nsubj det nsubj,noun_phrase,vs
mark acl:relcl,subordinate_clause,v
case obl nmod:poss xcomp,prepositional_phrase,v
cc conj,unknown_chunk,v
case obl compound cc case conj advmod conj,prepositional_phrase,v
case obl mark case acl:relcl cc conj,prepositional_phrase,v
case advcl obl,prepositional_phrase,v
case obl,prepositional_phrase,unknown
nsubj det compound mark acl:relcl advmod xcomp,subordinate_clause,sv
cc conj,unknown_chunk,v
case obl compound nmod:poss cc advmod conj root,prepositional_phrase,p
case obl compound nmod:poss,prepositional_phrase,unknown
case obl compound root,prepositional_phrase,p
case obl compound,prepositional_phrase,unknown
case det det obl root nsubj,prepositional_phrase,ops
case det det obl punct,prepositional_phrase,v
cc root mark nsubj acl:relcl xcomp,subordinate_clause,ps
obl:unmarked amod cc conj,subordinate_clause,v
cc mark advmod advcl advmod advmod obj,subordinate_clause,v
case nmod,prepositional_phrase,v
obl:unmarked nummod mark acl:relcl,subordinate_clause,v
cc conj,unknown_chunk,v
mark ccomp,subordinate_clause,v
punct cc parataxis dep nummod,unknown_chunk,v
punct parataxis xcomp,infinitive_clause,v
cc conj mark acl:relcl xcomp,subordinate_clause,v
case obl punct case obl nmod:poss case det nmod:poss mark nsubj advcl advcl,prepositional_phrase,osv
case obl,prepositional_phrase,unknown
cc mark nsubj advcl root,subordinate_clause,sp
case obj case obl nmod:poss,prepositional_phrase,unknown
cc root,main_clause,p
case obl nsubj cc conj,prepositional_phrase,osv
case obl obj acl obj nmod:poss,prepositional_phrase,v
case obl nmod:poss,prepositional_phrase,unknown
cc advmod root nsubj amod,adverbial_clause,ps
cc conj,unknown_chunk,unknown
mark root,subordinate_clause,p
mark advmod ccomp obj,subordinate_clause,v
case nmod,prepositional_phrase,unknown
nsubj nmod:poss case nmod root cc advmod conj obj advmod advmod nsubj,prepositional_phrase,spo
mark advmod acl:relcl nsubj,subordinate_clause,vs
case nmod mark acl:relcl nsubj compound advmod,prepositional_phrase,vs
ccomp obj advmod,adverbial_clause,v
cc advmod root xcomp,adverbial_clause,p
ccomp case obl,prepositional_phrase,v
cc nsubj case nmod compound case nmod compound flat conj xcomp,prepositional_phrase,sv
case det obl,prepositional_phrase,unknown
cc nsubj root xcomp obj compound,noun_phrase,spo
cc conj obj,unknown_chunk,v
case det obl case advcl,prepositional_phrase,v
case obj cc conj,prepositional_phrase,v
case obj cc conj,prepositional_phrase,v
case obj cc conj,prepositional_phrase,v
case obj mark ccomp xcomp obj,prepositional_phrase,v
case det obl cc conj nsubj mark fixed advcl obj,prepositional_phrase,osv
mark mark advmod advcl advmod advmod,subordinate_clause,v
ccomp case obl obj,prepositional_phrase,v
mark advmod acl:relcl xcomp,subordinate_clause,v
cc conj,unknown_chunk,unknown
root obj,main_clause,p
cc advmod conj amod,adverbial_clause,unknown
cc advmod root nsubj acl,adverbial_clause,ps
case obl nmod:poss mark acl:relcl,prepositional_phrase,v
case obl amod cc conj,prepositional_phrase,v
case det obl case obl det compound,prepositional_phrase,unknown
cc case root compound,prepositional_phrase,p
cc mark nsubj obj root,subordinate_clause,sop
cc conj,unknown_chunk,v
case obl compound mark advmod acl:relcl,prepositional_phrase,v
case obl nsubj,prepositional_phrase,os
cc mark advcl,subordinate_clause,v
case obj cc advmod conj obj,prepositional_phrase,v
mark acl:relcl root,subordinate_clause,p
conj obj nmod:poss,unknown_chunk,v
cc conj csubj obj nmod:poss,unknown_chunk,vso
mark fixed advcl xcomp,subordinate_clause,v
case obl amod cc conj,prepositional_phrase,v
case det obl case fixed advcl,prepositional_phrase,v
case obl nmod:poss nsubj root compound punct appos flat nummod punct cc conj mark acl:relcl xcomp advmod xcomp,prepositional_phrase,osp
cc conj punct,unknown_chunk,unknown
nsubj case root cc conj,prepositional_phrase,sp
cc nsubj conj obj nmod:poss advmod,adverbial_clause,svo
cc nsubj compound det advmod conj,adverbial_clause,sv
case obl nsubj compound mark advmod acl:relcl nsubj amod,prepositional_phrase,osv
case obl cc case conj compound cc case conj case obl amod mark fixed advmod advcl obj xcomp xcomp,prepositional_phrase,v
cc conj nmod:poss cc conj,unknown_chunk,v
case obl cc conj,prepositional_phrase,unknown
mark advcl aux cop root,subordinate_clause,p
cc nsubj nmod:poss conj obj,unknown_chunk,svo
cc advmod conj,adverbial_clause,v
case obl nsubj,prepositional_phrase,os
advmod root,adverbial_clause,p
case obl advmod nsubj parataxis csubj obj amod,prepositional_phrase,osv
case obl nmod:poss mark advmod case acl:relcl nmod:poss det acl:relcl mark mark cop advcl,prepositional_phrase,v
case obj cop,prepositional_phrase,sv
acl:relcl case obl,prepositional_phrase,v
nsubj punct appos nummod nmod:unmarked punct root,subordinate_clause,sp
case obl xcomp,prepositional_phrase,v
case obl compound conj obj,prepositional_phrase,v
cc mark advcl obj,subordinate_clause,v
cc conj,unknown_chunk,v
case obl nmod:poss advmod conj advmod,prepositional_phrase,v
ccomp csubj,complement_clause,vs
cc case conj,prepositional_phrase,v
case nmod nmod:poss det amod case case nmod nmod:poss case mark advmod case nmod nmod:poss,prepositional_phrase,unknown
nsubj det compound advmod mark nsubj advcl,subordinate_clause,sv
case obj nmod:poss case obl nmod:poss root case obl mark fixed det nsubj advcl,prepositional_phrase,ops
case obl cc conj,prepositional_phrase,v
case obj cc conj obj,prepositional_phrase,v
case obl nmod:poss cc conj,prepositional_phrase,v
case obl nsubj det amod det amod advmod conj nsubj compound nmod:poss,prepositional_phrase,osv
case det obl,prepositional_phrase,unknown
root case obl det amod advmod det,prepositional_phrase,p
obl:unmarked case nmod cc conj case fixed nmod cc nsubj conj,prepositional_phrase,osv
mark ccomp compound case nmod,prepositional_phrase,unknown
cc case det obl root nsubj compound,prepositional_phrase,ops
case obl mark acl:relcl xcomp,prepositional_phrase,v
case obl compound cc conj amod xcomp,prepositional_phrase,v
case obl compound amod compound det amod mark fixed nsubj advcl case nmod acl,prepositional_phrase,osv
case obl det compound,prepositional_phrase,unknown
cc aux root,main_clause,p
case obl det compound mark acl:relcl,prepositional_phrase,v
case obl cc mark conj advmod xcomp obj,prepositional_phrase,v
case nmod conj obj,prepositional_phrase,v
case det obl cc cop,prepositional_phrase,v
conj case obl nmod:poss,prepositional_phrase,v
mark ccomp,subordinate_clause,v
case obl nsubj amod cc nsubj conj,prepositional_phrase,osv
case obl mark ccomp,prepositional_phrase,v
cc nsubj compound det amod conj,noun_phrase,sv
case obl advmod cc conj obj nmod:poss,prepositional_phrase,v
cc conj nmod:poss case det obl amod advmod mark acl:relcl,prepositional_phrase,v
case det obl xcomp,prepositional_phrase,v
cc case obl cc advmod conj advmod xcomp xcomp,prepositional_phrase,v
case obj case det obl ccomp,prepositional_phrase,v
case obl xcomp obj amod,prepositional_phrase,v
mark nsubj compound advmod acl:relcl,subordinate_clause,sv
cc nsubj conj obj,unknown_chunk,svo
cc advmod mark advcl det nsubj,subordinate_clause,vs
case obl det compound root nsubj,prepositional_phrase,ops
cc conj case obl mark acl:relcl nsubj det compound,prepositional_phrase,ovs
cc mark advmod conj nsubj,subordinate_clause,vs
case obl cc mark conj det nsubj flat,prepositional_phrase,ovs
case obl nmod:poss cc conj,prepositional_phrase,v
case obl nsubj case nmod case nmod mark acl:relcl nsubj case obl nmod:poss case obl cc advmod conj,prepositional_phrase,osv
case case det obl case obl amod cc advmod conj nsubj amod,prepositional_phrase,ovs
cc advmod nsubj case obl conj obj,prepositional_phrase,sov
case obl,prepositional_phrase,unknown
root obj,main_clause,p
case nmod xcomp obj compound,prepositional_phrase,v
cc case fixed nsubj mark acl:relcl,prepositional_phrase,sv
case obl case obl cc advmod advmod cc fixed conj,prepositional_phrase,v
case obl csubj obj nmod:poss det amod,prepositional_phrase,os
case obl compound root det nsubj advmod parataxis det nsubj,prepositional_phrase,ops
mark det nsubj ccomp,subordinate_clause,sv
case obl cc conj obj det compound,prepositional_phrase,v
conj det obj nmod:poss,noun_phrase,v
cc root csubj obj det compound,noun_phrase,pso
cc mark fixed det nsubj advcl,subordinate_clause,sv
case obl xcomp,prepositional_phrase,v
cc case obl nmod:poss conj csubj,prepositional_phrase,os
cc case conj nmod:poss,prepositional_phrase,unknown
mark root,subordinate_clause,p
punct parataxis nummod nmod:unmarked punct cc conj nsubj,subordinate_clause,vs
case obl case obl nmod:poss advmod mark nsubj advmod advcl,prepositional_phrase,osv
case obl,prepositional_phrase,unknown
mark nsubj det compound mark nsubj nmod:poss advcl det nsubj root case obl mark acl:relcl nsubj det amod,prepositional_phrase,spo
cc conj,unknown_chunk,v
case obl cc advmod conj advmod cc case conj conj case nmod cc case conj nmod:poss cc conj nmod:poss cc conj xcomp,prepositional_phrase,v
case obl cc advmod nsubj conj advmod nsubj det nsubj det amod,prepositional_phrase,osv
cc nsubj conj,unknown_chunk,sv
case fixed obl,prepositional_phrase,v
case obj nmod:poss det amod cc conj,prepositional_phrase,v
cc case obl conj,prepositional_phrase,v
cc nsubj case nmod nmod:poss conj nsubj nmod:poss case det obl mark acl:relcl,prepositional_phrase,sov
case obl case obl cc conj obj,prepositional_phrase,v
cc advmod case conj,prepositional_phrase,unknown
mark advcl nsubj,subordinate_clause,vs
cc conj flat flat flat case obl root nsubj flat flat flat aux,prepositional_phrase,ops
ccomp case obl nsubj,prepositional_phrase,vos
acl:relcl case obl,prepositional_phrase,v
root mark,subordinate_clause,p
mark aux advcl,subordinate_clause,v
case obl cop nsubj amod,prepositional_phrase,ovs
cc det nsubj flat conj,noun_phrase,sv
case obl obj cc advmod conj det det nsubj,prepositional_phrase,ovs
mark acl:relcl,subordinate_clause,v
case obl nmod:poss det amod case obl nmod:poss cc case conj conj,prepositional_phrase,v
cc conj obj,unknown_chunk,v
cc conj nmod:poss case nmod nmod:poss case obl compound nmod:poss advmod,prepositional_phrase,v
case obl nmod:poss det amod cc advmod case det obl det compound conj,prepositional_phrase,v
case obl mark advmod ccomp nsubj compound,prepositional_phrase,ovs
cc det conj case nmod case case nmod cc advmod conj obj,prepositional_phrase,v
case nmod case obl mark nsubj nmod:poss case nmod acl:relcl,prepositional_phrase,osv
mark advmod ccomp,subordinate_clause,v
cc advmod conj nsubj nmod:poss,adverbial_clause,vs
mark mark nsubj nsubj nmod:poss case det obl ccomp advmod nsubj nmod:poss,prepositional_phrase,sov
case det nmod:poss case nmod,prepositional_phrase,unknown
cc mark advcl nsubj nmod:poss,subordinate_clause,vs
case case obl advmod advmod nsubj cc conj root,prepositional_phrase,osp
case obl advmod xcomp,prepositional_phrase,v
case obj nmod:poss cc conj,prepositional_phrase,v
case det obl mark acl:relcl nsubj nmod:poss,prepositional_phrase,ovs
mark det cop,subordinate_clause,v
case det obl mark acl:relcl nsubj det compound det det,prepositional_phrase,ovs
mark acl:relcl obj amod root nsubj,subordinate_clause,ops
cc conj,unknown_chunk,v
cc conj,unknown_chunk,v
case obl compound,prepositional_phrase,unknown
cc root,main_clause,p
mark ccomp det nsubj,subordinate_clause,vs
cc conj,unknown_chunk,v
case obl nsubj mark acl:relcl nsubj,prepositional_phrase,osv
case obl det det cc advmod conj,prepositional_phrase,v
case obl advmod nsubj case nmod det compound mark amod advmod acl:relcl nsubj case nmod cc conj nsubj case nmod advmod mark acl:relcl,prepositional_phrase,osv
case obl det det advmod acl:relcl,prepositional_phrase,v
case det obl cc advmod case conj case nmod cc case conj nmod:poss mark acl:relcl,prepositional_phrase,v
case obl csubj obj,prepositional_phrase,os
conj nsubj compound,noun_phrase,vs
cc advmod conj advmod,adverbial_clause,v
cc advmod conj advmod,adverbial_clause,v
cc conj conj,unknown_chunk,v
cc case obl det nsubj mark case case acl:relcl nsubj cc conj compound,prepositional_phrase,os
case obl det compound root,prepositional_phrase,p
cc case obl advmod mark nsubj,prepositional_phrase,os
case obl aux,prepositional_phrase,v
conj nsubj nmod:poss,unknown_chunk,vs
cc conj nmod:poss advmod cc aux,adverbial_clause,v
conj obj compound,noun_phrase,v
case obl case nmod amod det nsubj acl:relcl det nsubj,prepositional_phrase,osv
case fixed advcl,prepositional_phrase,v
case obl det compound mark det nsubj advmod acl:relcl obj,prepositional_phrase,osv
cc det nsubj conj,noun_phrase,sv
cc nsubj aux,unknown_chunk,sv
conj advmod,adverbial_clause,v
conj case obl amod det compound,prepositional_phrase,v
case fixed advcl,prepositional_phrase,v
punct parataxis advmod advmod punct mark acl:relcl nsubj,subordinate_clause,vs
cc advmod root,adverbial_clause,p
case obl cc conj compound case obl acl:relcl nsubj,prepositional_phrase,ovs
advmod root case obl advmod mark advcl advmod nsubj nsubj nmod:poss nsubj nmod:poss nsubj nmod:poss,prepositional_phrase,pos
conj cop conj advmod conj xcomp obj,adverbial_clause,v
case advcl det,prepositional_phrase,v
case obl mark advmod ccomp,prepositional_phrase,v
case obl punct appos advmod flat punct obj amod,prepositional_phrase,v
case obl nmod:poss cc nsubj conj,prepositional_phrase,osv
case case obl,prepositional_phrase,unknown
cc advmod root,adverbial_clause,p
case obl compound flat nsubj compound compound compound flat conj,prepositional_phrase,osv
case obl nmod:poss,prepositional_phrase,unknown
cc advmod nsubj compound nmod:poss root advmod obj,adverbial_clause,spo
mark aux,subordinate_clause,sv
acl:relcl case obl,prepositional_phrase,v
case obl mark acl:relcl,prepositional_phrase,v
case det obl mark advcl,prepositional_phrase,v
case obl nmod:poss cc conj,prepositional_phrase,v
case case obj nmod:poss mark advmod acl:relcl,prepositional_phrase,v
cc advmod conj obj,adverbial_clause,v
cc conj case obl cc advmod conj nsubj advmod,prepositional_phrase,ovs
ccomp case det obl,prepositional_phrase,v
case obl det compound,prepositional_phrase,unknown
det root compound acl,noun_phrase,p
case det obl obj mark acl:relcl xcomp,prepositional_phrase,v
case obl case obl cc conj compound conj case nmod mark advmod acl:relcl obj nmod:poss,prepositional_phrase,v
mark advmod advcl,subordinate_clause,v
case obl,prepositional_phrase,unknown
cc root obj,main_clause,p
case nmod compound det compound xcomp xcomp,prepositional_phrase,v
case det case case obl nsubj,prepositional_phrase,vs
cc advmod advmod root advmod,adverbial_clause,p
cc mark advmod conj advmod obj,subordinate_clause,v
case nmod cc det case conj,prepositional_phrase,v
case obl mark acl:relcl advmod,prepositional_phrase,v
cc conj,unknown_chunk,v
conj case obl,prepositional_phrase,v
cc advmod aux,adverbial_clause,v
conj case obl nmod:poss advmod,prepositional_phrase,v
case obl nmod:poss conj,prepositional_phrase,v
case obl case obl conj nsubj,prepositional_phrase,ovs
case nmod case obl case obl,prepositional_phrase,unknown
advmod mark advcl advmod root,subordinate_clause,p
cc advmod conj advmod,adverbial_clause,v
punct parataxis compound nmod:poss punct mark nsubj advmod advcl,subordinate_clause,sv
case obl,prepositional_phrase,unknown
punct advmod nsubj cc conj mark advmod case det nmod cop root xcomp,prepositional_phrase,sp
case obl cc conj obj,prepositional_phrase,v
cc conj,unknown_chunk,v
case det obl punct cc det nsubj conj mark acl:relcl det nsubj advmod,prepositional_phrase,osv
cc mark cop,subordinate_clause,v
conj cc conj xcomp advmod,adverbial_clause,v
conj case obl,prepositional_phrase,v
case obl cc mark advcl det nsubj,prepositional_phrase,ovs
case obl cc case conj nmod:poss case nmod amod conj,prepositional_phrase,v
case obl csubj,prepositional_phrase,os
case obl case det obl,prepositional_phrase,unknown
root det nsubj det obj,noun_phrase,pso
mark acl:relcl,subordinate_clause,v
case obl mark advcl obj det compound,prepositional_phrase,v
case obl,prepositional_phrase,unknown
nsubj root,main_clause,sp
case obl compound,prepositional_phrase,unknown
det nsubj root,noun_phrase,sp
case obl nmod:poss det nsubj mark acl:relcl compound cc conj cc conj punct appos nummod nummod punct cc advmod advmod nsubj conj obj compound,prepositional_phrase,osv
cc det nsubj conj compound mark acl:relcl,subordinate_clause,sv
case obj cc conj obj,prepositional_phrase,v
cc nsubj root advmod amod,adverbial_clause,sp
cc case obl advmod conj obj,prepositional_phrase,v
cc advmod conj nsubj compound,adverbial_clause,vs
conj obj,unknown_chunk,v
cc advmod conj obj,adverbial_clause,v
case nmod,prepositional_phrase,unknown
cc root xcomp,infinitive_clause,p
case nummod obl mark acl:relcl obj compound,prepositional_phrase,v
cc conj,unknown_chunk,v
case obl flat punct appos flat flat punct nsubj flat mark acl:relcl nsubj nmod:poss nsubj compound,prepositional_phrase,osv
case obl nsubj cc case obl conj nsubj,prepositional_phrase,osv
cc nsubj nmod:poss case nmod conj,prepositional_phrase,sv
cc conj obj,unknown_chunk,v
case obl nsubj flat flat,prepositional_phrase,os
nsubj nummod nsubj root,main_clause,sp
case obl nmod:poss mark acl:relcl,prepositional_phrase,v
root nsubj,main_clause,ps
cc conj mark acl:relcl,subordinate_clause,v
case obl nmod:poss mark advcl nsubj,prepositional_phrase,ovs
case obl nmod:poss mark acl:relcl,prepositional_phrase,v
cc conj,unknown_chunk,v
case obl mark advmod advmod cc conj conj,prepositional_phrase,v
cc conj obj nmod:poss,unknown_chunk,v
case obl,prepositional_phrase,unknown
cc root mark acl:relcl,subordinate_clause,p
case obl nmod:poss xcomp,prepositional_phrase,v
case det obl mark acl:relcl nsubj obj,prepositional_phrase,ovs
cc conj,unknown_chunk,v
cc conj obj nmod:poss,unknown_chunk,v
cc conj xcomp obj,infinitive_clause,v
case obl mark fixed advcl,prepositional_phrase,v
case obl cc mark conj obj,prepositional_phrase,v
mark case acl:relcl nmod:poss xcomp,prepositional_phrase,v
case obl obj cc conj,prepositional_phrase,v
case obl obj cc conj,prepositional_phrase,v
case obl case case obl cc aux,prepositional_phrase,v
conj case obl obj,prepositional_phrase,v
case obl advcl nsubj,prepositional_phrase,ovs
mark acl:relcl,subordinate_clause,v
punct parataxis flat flat punct appos compound compound cc advmod conj obj,adverbial_clause,v
case nmod mark ccomp nmod:poss,prepositional_phrase,unknown
cc advmod nsubj compound mark advcl,subordinate_clause,sv
case obl root,prepositional_phrase,p
case obl cc advmod conj,prepositional_phrase,v
case obl obj cc nsubj conj det compound mark acl:relcl csubj,prepositional_phrase,osv
case obl det compound case det obl mark acl:relcl,prepositional_phrase,v
punct parataxis flat nummod punct cc conj case det nmod,prepositional_phrase,unknown
nsubj det compound root,noun_phrase,sp
mark nsubj advcl xcomp obj,subordinate_clause,svo
cc conj,unknown_chunk,v
case obj case obl det compound cc advmod conj,prepositional_phrase,v
case obl compound det amod cc advmod case conj det compound det det cc det conj cc conj obj advmod cop,prepositional_phrase,v
ccomp case obl det compound conj nsubj nmod:poss,prepositional_phrase,ovs
mark acl:relcl,subordinate_clause,v
punct parataxis nummod nummod punct advmod cop,adverbial_clause,v
case obl conj,prepositional_phrase,v
cc conj mark acl:relcl nsubj nmod:poss,subordinate_clause,vs
punct,unknown_chunk,unknown
cc det root det amod cc det conj appos det compound mark nsubj det compound acl:relcl,subordinate_clause,ps
case det obl advmod,prepositional_phrase,unknown
advmod advcl,subordinate_clause,v
case obl nsubj amod,prepositional_phrase,osv
cc conj cc conj compound advmod root,adverbial_clause,p
case obl advmod,prepositional_phrase,v
cc case obl compound mark advmod case obl acl:relcl,prepositional_phrase,v
case fixed obl compound nmod:poss cc advmod mark conj,prepositional_phrase,v
case obl nsubj cc conj,prepositional_phrase,osv
case obl conj obj,prepositional_phrase,v
cc aux,unknown_chunk,v
conj case obl,prepositional_phrase,v
mark advmod ccomp,subordinate_clause,v
case obl nmod:poss advmod ccomp,prepositional_phrase,v
mark ccomp nsubj nmod:poss,subordinate_clause,vs
nsubj det compound cop root mark nsubj compound amod case nmod det compound cc case fixed nsubj advcl,prepositional_phrase,sp
case obl compound compound conj,prepositional_phrase,v
case det obl compound cc det nsubj aux,prepositional_phrase,osv
conj det nsubj,noun_phrase,vs
case obl cc mark advcl advmod obj,prepositional_phrase,v
case nmod conj det nsubj,prepositional_phrase,vs
mark nsubj acl:relcl case det nmod cc conj nsubj advmod,prepositional_phrase,sv
ccomp xcomp,infinitive_clause,v
case obl obj mark fixed advcl,prepositional_phrase,v
case obl case obl nsubj acl,prepositional_phrase,osv
case obl case obl nmod:poss cc advmod mark conj obj,prepositional_phrase,v
case obl cc conj xcomp,prepositional_phrase,v
cc advmod conj cc conj,adverbial_clause,unknown
case obl root nsubj amod advmod obj amod,prepositional_phrase,ops
acl:relcl obj,unknown_chunk,v
conj obj,unknown_chunk,v
case obl nmod:poss cc case conj nmod:poss cc case det conj mark fixed cop advcl,prepositional_phrase,v
case obl cc conj case obl nmod:poss conj,prepositional_phrase,v
case det obl,prepositional_phrase,unknown
root case obl,prepositional_phrase,p
case obl flat flat flat mark advmod acl:relcl obj compound,prepositional_phrase,v
case nmod advmod cc cop,prepositional_phrase,v
conj case obl cc case conj case nmod compound amod case nmod det compound cc case conj cc det nsubj mark nsubj acl:relcl obj,prepositional_phrase,osv
case obl compound nmod:poss conj,prepositional_phrase,v
mark ccomp,subordinate_clause,v
punct parataxis nummod nummod punct nsubj compound mark case case acl:relcl,prepositional_phrase,sv
case det obj amod,prepositional_phrase,unknown
nsubj mark acl:relcl,subordinate_clause,sv
case obl nsubj cc conj,prepositional_phrase,osv
case obl nsubj amod case nmod mark acl:relcl,prepositional_phrase,osv
case obl nsubj det compound cc conj det compound advmod root,prepositional_phrase,osp
case obl case obl nsubj cc advmod conj,prepositional_phrase,osv
nsubj compound compound cc conj case nmod:poss case obl,prepositional_phrase,sv
case det obl root nsubj xcomp obj,prepositional_phrase,ops
case obl mark cop nsubj compound,prepositional_phrase,ovs
acl:relcl case obl nmod:poss case obl cc case conj nmod:poss cc case conj cc conj det compound advmod cop appos cc conj,prepositional_phrase,v
case obl compound compound punct advmod nsubj amod mark advmod acl:relcl,prepositional_phrase,osv
case obl nmod:poss cc conj nsubj amod,prepositional_phrase,ovs
case nmod cc case conj amod advmod,prepositional_phrase,v
punct aux,unknown_chunk,v
conj case obl,prepositional_phrase,v
cc conj compound compound cc conj compound cc det conj mark acl:relcl nsubj nmod:poss,subordinate_clause,vs
mark cop,subordinate_clause,v
case mark acl:relcl compound mark acl:relcl,prepositional_phrase,v
case obj case det obl nmod:poss cc case det conj cc case det case conj case det det nmod cc advmod conj det nsubj det amod obj,prepositional_phrase,osv
cc conj,unknown_chunk,v
case det obj cc conj obj compound,prepositional_phrase,v
cc conj obj,unknown_chunk,v
case obl det compound mark advcl nsubj det compound,prepositional_phrase,ovs
mark acl:relcl obj,subordinate_clause,v
case obl acl:relcl xcomp,prepositional_phrase,v
case obl nmod:poss cc mark advmod conj obj,prepositional_phrase,v
