chunk,phrase_type,word_order
mark advmod acl:relcl case obl nmod:poss obj compound cc mark advmod conj case obl det compound case obl mark ccomp det nsubj acl:relcl mark nsubj ccomp cc mark nsubj advcl cc conj case obl nsubj cc det nsubj conj case obl compound advmod conj case obl det nsubj mark cop,prepositional_phrase,osv
acl:relcl mark nsubj ccomp mark acl:relcl punct parataxis nummod flat punct mark advcl obj advmod advmod cc conj case obl case obl advmod nsubj acl:relcl obj cc conj punct parataxis case nmod nummod punct cc conj nsubj cc conj acl compound compound det compound cc conj case obl det compound xcomp cc conj mark advcl advmod case obl case obl compound mark mark nsubj compound advmod mark cop,prepositional_phrase,sov
acl:relcl nsubj cop nsubj compound,noun_phrase,sv
case obl det compound,prepositional_phrase,unknown
root mark csubj,subordinate_clause,ps
case obl compound cc conj nsubj mark aux,prepositional_phrase,osv
acl:relcl case obl compound cc conj case obl case obl nmod:poss cc mark cop,prepositional_phrase,osv
case obl det compound aux,prepositional_phrase,osv
conj cc advmod conj cc mark conj case obl case det obl obj compound mark advmod acl:relcl case obl mark fixed nsubj nmod:poss cc advcl obj cc det mark conj advcl case obl obj case nmod det compound det det mark advmod acl:relcl cc conj nsubj det compound xcomp case det obl mark cop advcl,prepositional_phrase,osv
case obl cc conj mark advmod cop aux,prepositional_phrase,sov
acl:relcl cc conj obj case det nmod mark advmod aux,prepositional_phrase,sov
acl:relcl cc aux,unknown_chunk,vs
conj det nsubj conj case obl nsubj,prepositional_phrase,svo
nsubj root,main_clause,sp
case obl mark cop,prepositional_phrase,sov
case obl case nmod cop aux advcl,prepositional_phrase,sov
cc advmod cop,adverbial_clause,sv
conj,unknown_chunk,unknown
det nsubj root,noun_phrase,sp
case obl det compound cc advmod conj case obl cc conj cc conj obj nummod appos nmod:poss appos mark acl:relcl case nmod det amod nummod nmod nmod:poss appos mark case obl acl:relcl nsubj mark case acl:relcl det compound advmod fixed punct mark acl:relcl case obl nmod:poss case obl case obl nummod compound case nmod case nmod,prepositional_phrase,osv
nsubj nummod cop advcl,subordinate_clause,sv
case det obl root,prepositional_phrase,sop
case obl case obl amod amod mark acl:relcl case obl mark ccomp case obl advmod,prepositional_phrase,sov
nsubj compound root nsubj compound nmod:poss nsubj amod,noun_phrase,sp
conj xcomp obj mark nsubj advcl case obl cc advmod conj case obj conj det nsubj xcomp mark fixed det nsubj advcl case obl cc case obl advmod cop,prepositional_phrase,osv
conj obj case nmod flat mark fixed nsubj advcl nsubj flat flat ccomp obj conj nsubj nmod:poss conj cc conj advmod nsubj,prepositional_phrase,osv
cc det advmod det nsubj root advmod case obl cc nsubj mark acl:relcl xcomp,prepositional_phrase,spo
cc conj conj nsubj nmod:poss mark acl:relcl punct parataxis flat cc punct case advcl case obl xcomp case obl obj case nmod amod cc conj advmod conj mark nsubj advcl cc conj obj compound case obl nmod:poss,prepositional_phrase,sov
cc root det nsubj amod xcomp,noun_phrase,ps
case obl compound nmod:poss obj compound cc conj compound cc conj case obl det amod,prepositional_phrase,osv
nsubj cc conj root obj,main_clause,spo
cc conj compound,noun_phrase,unknown
case obl compound root det nsubj appos advmod nsubj,prepositional_phrase,ops
ccomp case obl nmod:poss cc nsubj punct appos nummod nmod:unmarked punct conj case obl obj amod cc conj amod,prepositional_phrase,osv
cc mark advmod case fixed aux det nsubj advcl,prepositional_phrase,sv
case obl root,prepositional_phrase,sop
case obl cc advmod obj compound case nmod:poss mark nsubj advcl xcomp det amod cc conj det nsubj det nsubj conj case obl advmod cc case conj amod mark acl:relcl case obl nmod:poss det nsubj cc conj case obl nmod:poss mark acl:relcl punct parataxis flat cc punct case obl case obl parataxis nsubj flat cc det advmod det nsubj conj case obl nmod:poss cc mark conj case obl nmod:poss case case obj det compound case nmod:poss cc conj case obj mark case fixed obl nmod:poss cc det mark conj obj mark acl:relcl case obl nsubj acl:relcl case obl advmod cc conj amod case obl mark nsubj advcl obj nmod:poss case nmod:poss obj mark nsubj compound case nmod:poss acl:relcl obj case obj cc mark advmod nsubj compound flat conj cc nsubj nsubj conj obj,prepositional_phrase,osv
nsubj nummod root nsubj,main_clause,sp
mark advmod acl:relcl advmod fixed case obl det det mark advmod acl:relcl case obl mark ccomp obl:unmarked case obl cc advmod case obl conj mark ccomp case obl,prepositional_phrase,sov
root cc det nsubj advmod,adverbial_clause,ps
mark acl:relcl nsubj xcomp compound xcomp advmod case obl advmod parataxis cc conj obj case det obl,prepositional_phrase,sov
advmod nsubj nummod root obj amod,adverbial_clause,spo
case obl compound case nmod cc conj case obl case obl cc case conj det compound advmod nummod obl:unmarked cc conj cc advmod conj case obl mark fixed advcl case obl nsubj amod mark acl:relcl case obl nmod:poss mark det nsubj case obl compound,prepositional_phrase,osv
nsubj nsubj aux root,main_clause,sp
case obl mark acl:relcl punct parataxis compound nmod:unmarked punct obj compound compound,prepositional_phrase,sov
det nsubj compound aux root,noun_phrase,sp
case obl,prepositional_phrase,unknown
cc root mark acl:relcl,subordinate_clause,p
case obl compound cc case conj det compound punct advmod case mark advcl case fixed advmod cop advcl,prepositional_phrase,ov
case obl compound case fixed obl cc case conj det compound cc conj det compound punct mark advmod ccomp case obl cc case conj compound case nmod nmod:poss case nmod det compound case nmod,prepositional_phrase,ov
cc nsubj det nsubj case det nmod case nmod root,prepositional_phrase,sp
case obl amod mark advcl csubj nsubj amod case obl case obl mark acl:relcl case det obl case obl,prepositional_phrase,osv
cc nsubj mark fixed advmod advcl case obl cc advmod case obl advcl case obl case det obl root,prepositional_phrase,sop
mark fixed advcl det nsubj case obl,prepositional_phrase,vso
root mark acl:relcl,subordinate_clause,sp
cc conj case obl mark advcl obj case det nmod case obl det compound cc case conj det compound cc advmod conj amod cop,prepositional_phrase,sov
mark nsubj advcl obj case obl amod compound cc mark advmod advcl nsubj conj case obl mark fixed advcl nsubj nmod:poss case obl nsubj compound mark acl:relcl mark advmod ccomp obj cc conj obj cc conj cc conj det nsubj mark aux,prepositional_phrase,sov
acl:relcl mark ccomp cc conj cc mark conj obj xcomp advmod advmod case obl det det advmod case obl compound det compound det amod case nmod acl case det obl mark mark nsubj cop,prepositional_phrase,osv
det nsubj case obl compound compound cc case conj conj cc conj nmod:poss case nmod:poss cc conj cc conj advmod root,prepositional_phrase,sop
cc advmod conj obl:unmarked nummod case fixed obl case obl cc mark mark advcl nsubj case obl cc case conj amod amod case nmod conj nsubj mark acl:relcl case obl nsubj compound advmod ccomp obj mark advmod aux,prepositional_phrase,osv
ccomp case obl compound obj nmod:poss cc case conj amod nsubj mark advmod aux,prepositional_phrase,osv
conj advmod case obl mark advcl case obl nsubj compound mark acl:relcl case obl cc conj advmod obj mark advmod acl:relcl det obl:unmarked case obl det compound cc conj case case obl case nmod ccomp advmod case advcl,prepositional_phrase,osv
cc mark nsubj advcl obj amod case obl root csubj,prepositional_phrase,sop
mark advmod case obl case acl:relcl case det det obl advmod advcl fixed advmod cc conj det nsubj mark aux,prepositional_phrase,osv
acl:relcl obj cop,unknown_chunk,sov
ccomp cc conj case obl mark acl:relcl cc conj nmod:poss cc conj mark acl:relcl punct appos flat nummod punct mark advcl aux advcl,prepositional_phrase,sov
nsubj mark acl:relcl case obl root nsubj nmod:poss,prepositional_phrase,sop
mark advmod nsubj ccomp case obl mark ccomp nsubj nmod:poss obj case obl cc case conj mark acl:relcl csubj case obl compound amod cc conj punct case obl flat nummod punct case obl advmod advcl nsubj compound case obj det compound mark ccomp advmod cc conj mark acl:relcl advmod det nsubj case obl cc case obl conj case obl case obl case obl nsubj mark advmod ccomp obj compound flat flat cop,prepositional_phrase,sov
mark fixed det nsubj cc det conj ccomp nummod cc conj mark acl:relcl det nsubj,subordinate_clause,sv
mark root nsubj compound flat flat flat flat case nmod mark acl:relcl,prepositional_phrase,ps
case obl compound case obl cc conj case obl obj amod cc nsubj nmod:poss cop,prepositional_phrase,osv
conj case obl amod det compound cc conj det det nsubj cc conj det nsubj cc conj case obl nmod:poss cc conj det nsubj appos obj nmod:poss mark advcl det nsubj mark acl:relcl obj mark acl:relcl nsubj nmod:poss ccomp xcomp obj mark acl:relcl case obl det nsubj cc conj case obl det compound cc cop,prepositional_phrase,osv
conj det compound acl obj compound acl:relcl cc conj case obl compound compound cc conj case obl case obl nmod:poss advmod conj mark fixed advmod case obl nsubj det nsubj ccomp case obl nsubj acl case det obl cc advmod conj nsubj det compound case obl flat xcomp obj det cc conj nsubj flat xcomp obj det case obl nummod cc conj det case obl nummod punct cc parataxis obj case obl case nmod:poss det compound punct cc conj case obl nmod:poss obj cc advmod conj det nsubj cc conj det nsubj cc advmod case obj case obl nmod:poss nsubj cc conj det nsubj advmod mark cop,prepositional_phrase,osv
ccomp nummod cc conj nsubj flat det compound cc conj nsubj mark acl:relcl advmod nsubj flat mark acl:relcl case obl compound flat nmod:poss cc advmod conj nsubj mark advmod ccomp nsubj flat cc advmod conj nsubj flat mark det nsubj case acl:relcl cc conj punct parataxis flat flat punct cc conj case obj nmod:poss,prepositional_phrase,sov
cc nsubj advmod root,adverbial_clause,sp
mark advmod case obl det amod case det nmod advmod cop,prepositional_phrase,sov
ccomp case obl ccomp csubj case obl compound compound nmod:poss,prepositional_phrase,ovs
det nsubj root dep case obl,prepositional_phrase,spo
mark root,subordinate_clause,sp
punct parataxis compound flat punct cc conj det det nsubj obj nummod cc conj mark mark nsubj compound ccomp dep cop nummod nsubj advmod,subordinate_clause,sov
ccomp nsubj case obl conj case obl cc nsubj nmod:poss conj advmod case obl compound cc conj punct,prepositional_phrase,sov
root obj,main_clause,pso
case nmod xcomp obj cc case obl compound nsubj mark advmod acl:relcl nsubj case obl conj cc conj xcomp case obl case obl mark nsubj det case acl:relcl cc advmod conj case obl cc nsubj nmod:poss conj obj cc conj punct parataxis case nmod punct cc conj nsubj compound cc conj det case obl xcomp mark nsubj nummod ccomp,prepositional_phrase,osv
nsubj case nmod mark acl:relcl root det nsubj advmod,prepositional_phrase,sp
case obl nmod:poss,prepositional_phrase,unknown
root case obl,prepositional_phrase,pso
mark advcl case obl ccomp case obl cc mark advcl nsubj amod cop,prepositional_phrase,osv
case conj case nmod,prepositional_phrase,unknown
cc root nsubj xcomp,infinitive_clause,ps
case obl obj cc det conj compound cc mark advmod advmod conj case obl advmod case obl cc advmod case conj,prepositional_phrase,osv
root case obl nsubj advmod cop,prepositional_phrase,pos
acl:relcl case obl nmod:poss,prepositional_phrase,vos
advmod root,adverbial_clause,ps
case obl xcomp mark aux aux,prepositional_phrase,osv
ccomp cc conj advmod obj mark acl:relcl case mark obl case punct nmod:poss flat case nmod cc conj cc conj det nsubj case obl cc conj case obl nmod:poss mark aux,prepositional_phrase,osv
acl:relcl cc advmod conj case obl case obl compound det compound,prepositional_phrase,vso
mark fixed advmod root det nsubj,subordinate_clause,ps
cc conj obj amod,noun_phrase,vso
root acl,main_clause,ps
case obl advcl nsubj xcomp advmod,prepositional_phrase,osv
cc mark nsubj advcl mark nsubj compound advcl advmod root,subordinate_clause,sp
case obl mark ccomp nsubj mark advmod aux,prepositional_phrase,osv
ccomp mark mark det nsubj cc det conj advcl nsubj cc advmod advmod advmod conj nsubj acl case fixed advmod nsubj advcl case obl mark advcl nsubj case nmod compound,prepositional_phrase,sov
mark nsubj advcl obj cc conj cc conj advmod advcl xcomp obj mark det mark ccomp obj cc conj case obl amod mark acl:relcl obj case obl nmod:poss cc aux,prepositional_phrase,sov
conj xcomp obj obj mark acl:relcl advmod xcomp cc advmod conj root det nsubj obj,subordinate_clause,ops
mark acl:relcl case obl nsubj det compound cc nsubj conj cc nsubj conj mark ccomp ccomp,prepositional_phrase,osv
cc nsubj root,main_clause,sp
case obl,prepositional_phrase,unknown
root nsubj,main_clause,ps
case nmod cc conj nsubj amod conj case obl conj case obl,prepositional_phrase,sov
nsubj cop,unknown_chunk,sv
case nummod root amod mark acl:relcl,prepositional_phrase,sp
case obl nsubj nmod:poss xcomp case obl amod cc det nsubj conj obj cc conj det nsubj case obl cc det nsubj conj case obl compound compound compound amod xcomp cc mark advcl case obl xcomp cop,prepositional_phrase,osv
conj nsubj flat ccomp xcomp obl:unmarked nummod det obl det amod xcomp cc cop,subordinate_clause,sov
conj nsubj flat compound xcomp case mark cop advcl csubj,prepositional_phrase,sv
cc mark advcl conj cc conj det nsubj case obl compound nmod:poss cc conj case obl advmod mark case fixed advmod cop nsubj nmod:poss,prepositional_phrase,sov
cc conj nmod:poss cc conj case obl cc conj nsubj amod amod case obl cc conj case obl case det obl case nmod conj csubj case obl advmod advmod cc case conj amod cc conj mark advcl case obl nsubj acl:relcl xcomp case obl,prepositional_phrase,osv
root case obl advmod,prepositional_phrase,pso
mark acl:relcl cc advmod conj case obl obj mark acl:relcl cc conj mark acl:relcl cc conj mark advcl det nsubj ccomp case obl compound case det obl mark nsubj acl:relcl case obl mark advcl case obl cc conj xcomp nsubj advmod obj mark advmod acl:relcl cc advmod conj case obl nmod:poss mark advcl case obj mark advmod ccomp case obl advmod cop,prepositional_phrase,osv
ccomp case obl cc advmod mark advmod acl:relcl mark fixed case obj ccomp obj advmod cc conj cc conj mark acl:relcl xcomp cc conj cc case det obl mark advmod acl:relcl xcomp advmod advmod acl:relcl obj cc mark conj obj conj obj case obl nmod:poss cc conj cc conj obj case det obl conj obj case obl det nsubj cc conj cc mark nsubj advcl case obl nsubj acl acl:relcl case obl case obl mark advmod acl:relcl case obl cc nsubj conj case obl advmod mark fixed advcl advmod xcomp cc advmod conj advmod conj case obl compound cc case conj mark advmod acl:relcl cc case obl det compound conj conj nsubj case obl cc case conj compound nmod:poss advmod advmod case nmod cc case conj advmod conj cc advmod advmod xcomp mark fixed advcl nsubj flat amod mark nsubj nmod:poss ccomp obj cc conj cc det conj amod cc advmod mark advmod acl:relcl cc cc nsubj mark acl:relcl punct parataxis nummod nummod punct conj nsubj nmod:poss cc conj advmod conj cc nsubj mark acl:relcl punct nummod obl:unmarked nummod punct conj det nsubj mark acl:relcl obj cc advmod case obl conj case det obl mark advmod acl:relcl case obl,prepositional_phrase,osv
cc mark root,subordinate_clause,ps
case obl cc advmod conj case obj cc advmod conj case obl nsubj nmod:poss cc conj nmod:poss case advcl case obj,prepositional_phrase,osv
cc advmod root nsubj nmod:poss,adverbial_clause,ps
case obl case obj mark acl:relcl nsubj compound nmod:poss cc conj nmod:poss cc conj csubj case det obl cc conj,prepositional_phrase,osv
cc root csubj,main_clause,ps
case obl mark advcl advcl case obl,prepositional_phrase,osv
cc nsubj nmod:poss root,main_clause,sp
case obl advmod,prepositional_phrase,unknown
aux root,main_clause,p
case obl mark acl:relcl case obl,prepositional_phrase,ov
det root mark acl:relcl,subordinate_clause,sp
acl:relcl obj case obl nmod:poss,prepositional_phrase,svo
cc root,main_clause,p
mark ccomp case obl cc conj case obl advmod advcl case obj nmod:poss,prepositional_phrase,ov
cc root punct case parataxis nmod:unmarked nummod punct cc case obj case nmod case nmod nmod:poss conj,prepositional_phrase,po
mark root obj,subordinate_clause,pso
case obl cc conj mark advmod acl:relcl cc conj case obl xcomp case obl cc advmod mark nsubj amod conj obj nummod advmod conj case obl advmod case det obl cc conj mark advmod ccomp case obl cc conj cc mark nsubj case obl cc advmod aux,prepositional_phrase,osv
conj advmod cc conj cc advmod aux,adverbial_clause,vs
conj advmod mark advmod nsubj compound ccomp cc conj xcomp advmod conj obj amod mark nsubj nmod:poss case acl:relcl amod mark acl:relcl case obl cc conj case obl amod mark nsubj nmod:poss case acl:relcl case case nmod:poss mark acl:relcl case obl advmod mark nsubj advcl cc conj cc advmod mark nsubj cc conj conj case obl compound cc conj mark nsubj nmod:poss case acl:relcl cc conj case obl cc mark nsubj conj case obl cc conj case obl cop,prepositional_phrase,sov
conj case obj case nmod mark advmod acl:relcl advmod cc det mark conj case obl nmod:poss mark advmod acl:relcl cc nsubj conj cc conj compound amod aux,prepositional_phrase,osv
conj xcomp advmod obj case det mark obl cc conj case obl nmod:poss cc advmod case det conj cc conj cc case conj nsubj conj cc conj case obl mark nsubj ccomp advmod xcomp obl amod cc case cc conj mark acl:relcl case obl mark acl:relcl advmod,prepositional_phrase,osv
root cc,main_clause,ps
conj case det case obl nmod:poss nsubj acl compound cc conj compound amod mark advmod acl:relcl case obl aux,prepositional_phrase,osv
acl:relcl xcomp advmod cc advmod nsubj advmod conj case obl nsubj conj nummod obl:unmarked case obl mark acl:relcl nummod nsubj,prepositional_phrase,sov
nsubj mark acl:relcl case obl nsubj amod root,prepositional_phrase,sop
case obl mark fixed advmod advcl advmod xcomp case obl obj cc conj case nmod:poss cc advmod advmod conj case nmod:poss mark nsubj case acl:relcl cc mark conj nsubj compound compound cc nsubj conj mark fixed advcl cc advmod conj advmod case fixed mark det nsubj advcl cc conj conj,prepositional_phrase,osv
advmod root nsubj xcomp obj,adverbial_clause,pso
cc advmod conj case obl obj amod nsubj acl:relcl det nsubj case obl case nmod:poss case obj acl:relcl cc det nsubj mark acl:relcl case obl advmod conj case obj xcomp case obl,prepositional_phrase,osv
mark nsubj mark advmod nsubj aux root,subordinate_clause,sp
punct mark advmod case advcl amod case nmod det compound case nmod nmod:poss cc case conj nmod:poss mark advcl obl:unmarked amod nsubj mark fixed advcl case obl nsubj amod cc advmod conj mark cop csubj advmod,prepositional_phrase,osv
case obl amod cc advmod cop advmod fixed,prepositional_phrase,sov
conj nsubj det compound conj xcomp,noun_phrase,sv
cc mark advcl case det obl mark advmod acl:relcl cc mark advmod conj case obl root,prepositional_phrase,op
nsubj mark acl:relcl case obl case obl det amod case obl cc advmod conj obj nmod:poss mark fixed det nsubj advcl case mark obl case obl compound advmod root nsubj nmod:poss,prepositional_phrase,sop
mark fixed advcl obj amod cc advmod nsubj mark acl:relcl case obl case obl amod case obl amod conj csubj case obl cc nsubj advmod conj,prepositional_phrase,osv
mark nsubj case det obl case det obl aux root,prepositional_phrase,sop
mark fixed advcl case det obl mark advmod nsubj acl:relcl case obl compound mark acl:relcl punct parataxis nummod nummod punct conj nummod nsubj compound cc advmod conj case det obl conj csubj case obl mark ccomp punct parataxis flat flat punct cc conj case obl obj mark acl:relcl cc conj punct,prepositional_phrase,osv
cc root,main_clause,p
punct parataxis nmod:unmarked nmod:unmarked punct cc conj case obl nmod:poss cc case obl nmod:poss conj mark advmod case advcl compound,prepositional_phrase,ov
cc case fixed advmod advcl cc advmod conj nummod obl:unmarked root csubj,prepositional_phrase,ops
case obl case det obl cc conj mark advcl obj case nmod:poss,prepositional_phrase,ovs
mark root,subordinate_clause,ps
punct parataxis flat nmod:unmarked punct cc cop det,subordinate_clause,vs
conj case obl cc det conj case nmod cc conj det nsubj cc conj punct parataxis flat flat punct cc nsubj advmod conj advmod case det obl cc conj case det nmod case nmod cc case conj cc conj cc case conj case orphan mark advmod mark nsubj cc conj cc conj amod case nmod,prepositional_phrase,osv
root case det nmod,prepositional_phrase,ps
mark acl:relcl case obl compound det compound case obl case nmod nmod:poss aux,prepositional_phrase,osv
mark acl:relcl case obl xcomp cc nsubj nsubj conj obj case obl det nsubj mark nsubj acl:relcl case obl compound compound flat cc nsubj cc conj cc nsubj nmod:poss advmod conj case obl det compound case obl mark acl:relcl case obl advmod cc nsubj nmod:poss conj case obl det amod cc case obl conj cc nsubj nsubj conj cc case obl conj case obl compound cc mark nsubj cc conj compound nmod:poss conj conj case obl mark acl:relcl case obj case obl amod,prepositional_phrase,osv
case obl nmod:poss nsubj root obj compound,prepositional_phrase,osp
mark acl:relcl obj mark aux,subordinate_clause,sov
acl:relcl cc conj obj mark aux,subordinate_clause,sov
acl:relcl cc case conj case obl compound compound nmod:poss cop,prepositional_phrase,osv
case nmod cc advmod conj case obj nsubj det compound cop,prepositional_phrase,osv
case obl xcomp obl compound cc nsubj compound compound nmod:poss cc advmod fixed nummod cop,prepositional_phrase,osv
conj compound amod compound cc conj punct appos flat flat punct advmod conj advmod obj case obl cc case conj conj advmod cc case conj cc conj mark det nsubj ccomp case obl,prepositional_phrase,osv
mark fixed nsubj root obj,subordinate_clause,spo
mark acl:relcl nsubj compound compound cc conj cc advmod conj compound compound cc conj nmod:poss case case det nmod cc conj obj mark advmod acl:relcl cc det nsubj nmod aux det,prepositional_phrase,sov
conj,unknown_chunk,unknown
advmod root det nsubj,adverbial_clause,ps
case obl mark acl:relcl advmod amod mark nsubj nmod:poss cc conj nmod:poss det amod cc conj nmod:poss cc conj ccomp cc mark advmod conj nsubj case obl mark acl:relcl case obl mark acl:relcl case obj case advcl obl compound cc advmod conj case case obl cc case conj nmod:poss mark acl:relcl case obl nmod:poss mark acl:relcl case obl amod cc conj amod case nmod nmod:poss cc conj nmod:poss cc case case case conj cc nsubj case conj nmod:poss,prepositional_phrase,osv
cc advmod root nsubj,adverbial_clause,ps
mark det nsubj acl:relcl case obl cc conj case conj ccomp nsubj mark det det nsubj case obl nmod:poss acl:relcl case obl det cc conj case obl mark ccomp cc conj compound,prepositional_phrase,sov
cc root punct appos flat nmod:unmarked punct mark mark det nsubj det amod cc det conj det amod mark nsubj acl:relcl obj,subordinate_clause,pso
case obl nsubj advmod advcl nsubj cc conj nmod:poss,prepositional_phrase,sv
cc nsubj punct appos flat flat punct root,main_clause,sp
case obl nmod:poss case obl nsubj,prepositional_phrase,os
advmod mark root nsubj,subordinate_clause,ps
mark det case obj mark acl:relcl case obl nmod:poss acl:relcl cc conj case obl flat cc conj cc nsubj nmod:poss conj mark det nsubj case nmod advmod mark acl:relcl punct parataxis flat nummod punct cc conj nsubj nmod:poss case obl case nmod nmod:poss appos compound cc case obl nmod:poss conj advmod advmod cc conj punct appos flat nummod punct cc conj advmod advmod cc nsubj nmod:poss obj cc nsubj nmod:poss conj punct parataxis nummod nummod punct advmod parataxis cc advmod conj case nmod nmod:poss cc conj nsubj case nmod nmod:poss,prepositional_phrase,osv
cc root punct appos nummod nmod:unmarked punct cc advmod conj case obl case obl compound,prepositional_phrase,po
advmod root nsubj,adverbial_clause,ps
mark det mark nsubj case obl nmod:poss acl:relcl case obl nsubj amod det det cc det conj case det nmod det amod cc mark advmod conj xcomp case det obl det amod conj case obl,prepositional_phrase,sov
advmod root obj,adverbial_clause,spo
mark advcl nummod nsubj cc conj advmod nsubj nmod:poss cc nsubj nmod:poss case obl conj advmod case obl cc conj case obl,prepositional_phrase,sov
cc mark cop det nsubj advmod fixed obl,subordinate_clause,vso
case obl advmod root advmod,prepositional_phrase,osp
case det det obl appos mark acl:relcl case obl advmod case obl case det obl mark advcl case obl cc case nummod conj conj advmod nsubj flat case obl cc advmod conj nsubj case nmod compound mark nsubj acl:relcl case obl case obj det nsubj cc conj xcomp cc det nsubj conj case obj nmod:poss case obl nmod:poss cc conj cc det nsubj conj nsubj nmod:poss cc nsubj nmod:poss conj advmod nsubj mark det det nsubj case nmod:poss mark acl:relcl obj case obl nmod:poss acl:relcl case obl cc advmod conj obj nmod:poss cc case det conj det det case nmod cc case conj compound flat mark advmod nsubj advmod acl:relcl nsubj case obl mark advmod acl:relcl cc nsubj conj mark ccomp xcomp cc conj advmod nsubj conj case obl compound,prepositional_phrase,osv
cc root nsubj det nsubj,noun_phrase,ps
case nmod mark advmod det nsubj cop,prepositional_phrase,sv
acl:relcl case obj nmod:poss case obl det compound cc advmod conj,prepositional_phrase,osv
advmod root nsubj,adverbial_clause,ps
cc conj case obl conj nsubj mark acl:relcl compound cc advmod case conj,prepositional_phrase,ovs
cc mark nsubj det nsubj root,subordinate_clause,sp
cc advmod advmod conj csubj xcomp mark case obl nmod:poss nsubj cc det conj case nmod cc conj ccomp case obl cc nsubj conj case obl cc conj advmod conj case obl mark fixed advcl nsubj advmod advmod,prepositional_phrase,sov
mark advcl case obl case obl mark nsubj nmod:poss advmod advmod acl:relcl case obl compound nmod:poss root,prepositional_phrase,osp
case obl advmod nsubj cc conj case obl flat case nmod cc nsubj conj compound case nmod mark acl:relcl case obl nsubj nmod:poss acl:relcl xcomp cc conj nsubj cc conj case obl nmod:poss cc conj flat flat flat flat case nmod obj nmod:poss case nmod compound cc case conj compound cc nsubj conj case obj mark acl:relcl nsubj nmod:poss acl:relcl,prepositional_phrase,osv
advmod root,adverbial_clause,ps
case obl mark advmod acl:relcl case obl nsubj cc conj case obl case obl,prepositional_phrase,osv
mark advcl obj mark acl:relcl case obl root nsubj,prepositional_phrase,ops
mark det nsubj ccomp case obl mark nsubj advcl advmod case obl nmod:poss case obj advmod cc advmod advmod conj csubj case obl mark det nsubj ccomp cc conj case obl xcomp cc conj case obl amod,prepositional_phrase,sov
det mark advcl case det obl nsubj cc case conj root,prepositional_phrase,osp
case obl xcomp case det obl cc mark advcl cc conj case obl amod cc conj advmod conj nsubj,prepositional_phrase,ovs
cc root csubj det obj,noun_phrase,pso
cc conj obj cc conj advmod,adverbial_clause,osv
cc root csubj advmod,adverbial_clause,ps
mark det nsubj amod mark mark mark acl:relcl obj advmod nsubj nmod:poss case nmod advcl nsubj mark acl:relcl case obl det nsubj obj acl compound amod cc conj obj case det obl case obl cc case conj nmod:poss case nmod:poss,prepositional_phrase,sov
cc advmod det root case nmod cc det conj case nmod,prepositional_phrase,p
cc mark advcl nsubj compound case nmod advmod root,prepositional_phrase,sp
case obl nsubj mark acl:relcl punct cc parataxis dep nummod punct cc case obl advmod conj obj,prepositional_phrase,osv
cc root case nmod advmod nsubj mark acl:relcl,prepositional_phrase,ps
case obl mark acl:relcl case obl mark acl:relcl case obl cc case conj,prepositional_phrase,osv
cc root,main_clause,sp
mark advmod ccomp ccomp mark ccomp nummod nsubj cc nummod conj advmod nummod mark acl:relcl mark ccomp nsubj case obl case obl ccomp case obl mark advmod cop,prepositional_phrase,sov
ccomp,complement_clause,sv
cc root,main_clause,sp
mark ccomp nsubj punct compound cc conj obj case nmod,prepositional_phrase,svo
nsubj flat root,main_clause,sp
case obl flat flat flat case obl,prepositional_phrase,unknown
root nsubj flat flat,main_clause,ps
case obj ccomp nsubj obj mark nsubj cc conj nsubj flat obl:unmarked flat nsubj ccomp nsubj case obl cc conj flat flat det compound mark advmod advmod nsubj acl:relcl punct,prepositional_phrase,osv
root nsubj nummod obj,main_clause,pso
obl:unmarked mark nsubj det compound acl:relcl obl:unmarked mark nsubj det compound acl:relcl,subordinate_clause,osv
mark advcl nsubj compound cc conj case obl cc advmod conj det compound case nmod compound case nmod:poss cc case conj amod advmod root xcomp,prepositional_phrase,sop
case det obl cc conj amod cc advmod conj cc conj nmod:poss appos case nmod cc det conj mark acl:relcl case obl nsubj compound mark acl:relcl mark advcl det nsubj cc det conj cc conj mark acl:relcl punct appos flat flat punct flat punct cc nsubj compound conj cc nsubj nmod:poss conj cc nsubj nmod:poss case obl,prepositional_phrase,osv
nsubj nmod:poss root compound compound mark nsubj nmod:poss acl:relcl,subordinate_clause,sp
cc root advmod advmod xcomp advmod,adverbial_clause,ps
cc conj case obl case obl compound mark acl:relcl nsubj cc conj case nmod cc advmod conj case obl cc advmod conj obj cc conj cc nsubj advmod conj,prepositional_phrase,osv
nsubj cop root xcomp,infinitive_clause,sp
case obl mark cop,prepositional_phrase,sov
acl:relcl case obl case obl cc cop,prepositional_phrase,sov
conj,unknown_chunk,sv
case obl cop root,prepositional_phrase,op
cc advmod conj,adverbial_clause,v
cc cop root,main_clause,p
cc advmod conj,adverbial_clause,v
root advmod parataxis nsubj xcomp,adverbial_clause,ps
cc conj obj case obl mark nsubj acl:relcl acl:relcl advmod nsubj ccomp xcomp case obl det compound cc conj case obj xcomp case obl case nmod:poss nsubj conj case obl nsubj mark aux advcl,prepositional_phrase,osv
case obl cop nsubj nmod:poss,prepositional_phrase,ovs
ccomp nsubj cc conj cc conj nsubj conj nsubj case nmod advmod conj mark csubj case obl mark fixed nsubj advcl case obl,prepositional_phrase,sov
cc advmod nsubj mark acl:relcl obj amod cc conj case obl cc conj case obl cc advmod case obl nmod:poss root,prepositional_phrase,sop
